layer_name,latency_ns
Conv_0,218140
Conv_2,3379620
MaxPool_4,352476
Conv_5,1137808
Conv_7,2266772
MaxPool_9,138640
Conv_10,1133888
Conv_12,2262852
Conv_14,2262852
Conv_16,2262852
MaxPool_18,61948
Conv_19,1201168
Conv_21,2399244
Conv_23,2399244
Conv_25,2399244
MaxPool_27,30216
Conv_28,738924
Conv_30,738924
Conv_32,738924
Conv_34,738924
MaxPool_36,7124
Gemm_39,6423588
Gemm_41,1049636
Gemm_43,262704
